event	utc	mono_ms	target	seq	request_id	detail
client_ack	2026-09-23T18:15:08.216797459Z	9911	source	331	semisync-timeout-331	
client_ack	2026-09-23T18:15:08.241537875Z	9936	source	332	semisync-timeout-332	
client_ack	2026-09-23T18:15:08.266125334Z	9960	source	333	semisync-timeout-333	
client_ack	2026-09-23T18:15:08.290314875Z	9984	source	334	semisync-timeout-334	
client_ack	2026-09-23T18:15:08.313964Z	10008	source	335	semisync-timeout-335	
client_ack	2026-09-23T18:15:08.338399750Z	10032	source	336	semisync-timeout-336	
client_ack	2026-09-23T18:15:08.363571750Z	10058	source	337	semisync-timeout-337	
client_ack	2026-09-23T18:15:08.386154875Z	10080	source	338	semisync-timeout-338	
client_ack	2026-09-23T18:15:08.409231834Z	10103	source	339	semisync-timeout-339	
client_ack	2026-09-23T18:15:08.432585917Z	10127	source	340	semisync-timeout-340	
client_ack	2026-09-23T18:15:08.455835625Z	10150	source	341	semisync-timeout-341	
client_ack	2026-09-23T18:15:08.480977750Z	10175	source	342	semisync-timeout-342	
client_ack	2026-09-23T18:15:08.504258584Z	10198	source	343	semisync-timeout-343	
client_ack	2026-09-23T18:15:08.529651Z	10224	source	344	semisync-timeout-344	
client_ack	2026-09-23T18:15:08.553868459Z	10248	source	345	semisync-timeout-345	
client_ack	2026-09-23T18:15:08.580064459Z	10274	source	346	semisync-timeout-346	
client_ack	2026-09-23T18:15:08.604561459Z	10299	source	347	semisync-timeout-347	
client_ack	2026-09-23T18:15:08.629796917Z	10324	source	348	semisync-timeout-348	
client_ack	2026-09-23T18:15:08.656928834Z	10351	source	349	semisync-timeout-349	
client_ack	2026-09-23T18:15:08.682104751Z	10376	source	350	semisync-timeout-350	
client_ack	2026-09-23T18:15:08.712706417Z	10407	source	351	semisync-timeout-351	
client_ack	2026-09-23T18:15:08.738262959Z	10432	source	352	semisync-timeout-352	
client_ack	2026-09-23T18:15:08.761932126Z	10456	source	353	semisync-timeout-353	
client_ack	2026-09-23T18:15:08.787957042Z	10482	source	354	semisync-timeout-354	
client_ack	2026-09-23T18:15:08.810993001Z	10505	source	355	semisync-timeout-355	
client_ack	2026-09-23T18:15:08.845670959Z	10540	source	356	semisync-timeout-356	
client_ack	2026-09-23T18:15:08.872595542Z	10567	source	357	semisync-timeout-357	
client_ack	2026-09-23T18:15:08.897963334Z	10592	source	358	semisync-timeout-358	
client_ack	2026-09-23T18:15:08.922543542Z	10617	source	359	semisync-timeout-359	
client_ack	2026-09-23T18:15:08.948425584Z	10642	source	360	semisync-timeout-360	
client_ack	2026-09-23T18:15:08.976393084Z	10670	source	361	semisync-timeout-361	
client_ack	2026-09-23T18:15:09.002609417Z	10697	source	362	semisync-timeout-362	
client_ack	2026-09-23T18:15:09.026379001Z	10720	source	363	semisync-timeout-363	
client_ack	2026-09-23T18:15:09.051958167Z	10746	source	364	semisync-timeout-364	
client_ack	2026-09-23T18:15:09.076887126Z	10771	source	365	semisync-timeout-365	
client_ack	2026-09-23T18:15:09.099713876Z	10794	source	366	semisync-timeout-366	
write_failed	2026-09-23T18:15:09.160876417Z	10855	source	367	semisync-timeout-367	CommunicationsException
retry_inserted	2026-09-23T18:15:19.064581714Z	20759	replica1	367	semisync-timeout-367	
first_write_after_failover	2026-09-23T18:15:19.088366131Z	20782	replica1	368	semisync-timeout-368	
client_ack	2026-09-23T18:15:19.113953922Z	20808	replica1	369	semisync-timeout-369	
client_ack	2026-09-23T18:15:19.137017589Z	20831	replica1	370	semisync-timeout-370	
client_ack	2026-09-23T18:15:19.160107672Z	20854	replica1	371	semisync-timeout-371	
client_ack	2026-09-23T18:15:19.183778797Z	20878	replica1	372	semisync-timeout-372	
client_ack	2026-09-23T18:15:19.207609839Z	20902	replica1	373	semisync-timeout-373	
client_ack	2026-09-23T18:15:19.231715214Z	20926	replica1	374	semisync-timeout-374	
client_ack	2026-09-23T18:15:19.256747589Z	20951	replica1	375	semisync-timeout-375	
client_ack	2026-09-23T18:15:19.280708839Z	20975	replica1	376	semisync-timeout-376	
client_ack	2026-09-23T18:15:19.304725714Z	20999	replica1	377	semisync-timeout-377	
client_ack	2026-09-23T18:15:19.327973464Z	21022	replica1	378	semisync-timeout-378	
client_ack	2026-09-23T18:15:19.352316172Z	21046	replica1	379	semisync-timeout-379	
client_ack	2026-09-23T18:15:19.375344131Z	21069	replica1	380	semisync-timeout-380	
client_ack	2026-09-23T18:15:19.397801922Z	21092	replica1	381	semisync-timeout-381	
client_ack	2026-09-23T18:15:19.420016047Z	21114	replica1	382	semisync-timeout-382	
client_ack	2026-09-23T18:15:19.442158506Z	21136	replica1	383	semisync-timeout-383	
client_ack	2026-09-23T18:15:19.464339631Z	21158	replica1	384	semisync-timeout-384	
client_ack	2026-09-23T18:15:19.485736839Z	21180	replica1	385	semisync-timeout-385	
client_ack	2026-09-23T18:15:19.507146964Z	21201	replica1	386	semisync-timeout-386	
client_ack	2026-09-23T18:15:19.528678047Z	21223	replica1	387	semisync-timeout-387	
client_ack	2026-09-23T18:15:19.550442756Z	21244	replica1	388	semisync-timeout-388	
client_ack	2026-09-23T18:15:19.572676464Z	21267	replica1	389	semisync-timeout-389	
client_ack	2026-09-23T18:15:19.595299964Z	21289	replica1	390	semisync-timeout-390	
client_ack	2026-09-23T18:15:19.618119464Z	21312	replica1	391	semisync-timeout-391	
client_ack	2026-09-23T18:15:19.641190172Z	21335	replica1	392	semisync-timeout-392	
client_ack	2026-09-23T18:15:19.664297631Z	21358	replica1	393	semisync-timeout-393	
client_ack	2026-09-23T18:15:19.687098214Z	21381	replica1	394	semisync-timeout-394	
client_ack	2026-09-23T18:15:19.710003547Z	21404	replica1	395	semisync-timeout-395	
client_ack	2026-09-23T18:15:19.733203881Z	21427	replica1	396	semisync-timeout-396	
client_ack	2026-09-23T18:15:19.755251256Z	21449	replica1	397	semisync-timeout-397	
client_ack	2026-09-23T18:15:19.777225089Z	21471	replica1	398	semisync-timeout-398	
client_ack	2026-09-23T18:15:19.799349173Z	21493	replica1	399	semisync-timeout-399	
client_ack	2026-09-23T18:15:19.821490714Z	21515	replica1	400	semisync-timeout-400	
client_ack	2026-09-23T18:15:19.843910464Z	21538	replica1	401	semisync-timeout-401	
client_ack	2026-09-23T18:15:19.866188756Z	21560	replica1	402	semisync-timeout-402	
client_ack	2026-09-23T18:15:19.887844548Z	21582	replica1	403	semisync-timeout-403	
client_ack	2026-09-23T18:15:19.909614673Z	21604	replica1	404	semisync-timeout-404	
client_ack	2026-09-23T18:15:19.931482214Z	21625	replica1	405	semisync-timeout-405	
client_ack	2026-09-23T18:15:19.954447381Z	21648	replica1	406	semisync-timeout-406	
client_ack	2026-09-23T18:15:19.976598423Z	21671	replica1	407	semisync-timeout-407	
client_ack	2026-09-23T18:15:19.999413298Z	21693	replica1	408	semisync-timeout-408	
client_ack	2026-09-23T18:15:20.024122006Z	21718	replica1	409	semisync-timeout-409	
client_ack	2026-09-23T18:15:20.048197131Z	21742	replica1	410	semisync-timeout-410	
client_ack	2026-09-23T18:15:20.071245173Z	21765	replica1	411	semisync-timeout-411	
client_ack	2026-09-23T18:15:20.093271339Z	21787	replica1	412	semisync-timeout-412	
client_ack	2026-09-23T18:15:20.115925506Z	21810	replica1	413	semisync-timeout-413	
client_ack	2026-09-23T18:15:20.139778964Z	21834	replica1	414	semisync-timeout-414	
client_ack	2026-09-23T18:15:20.163069964Z	21857	replica1	415	semisync-timeout-415	
client_ack	2026-09-23T18:15:20.186338548Z	21880	replica1	416	semisync-timeout-416	
client_ack	2026-09-23T18:15:20.213437173Z	21907	replica1	417	semisync-timeout-417	
client_ack	2026-09-23T18:15:20.239703464Z	21934	replica1	418	semisync-timeout-418	
client_ack	2026-09-23T18:15:20.265094589Z	21959	replica1	419	semisync-timeout-419	
client_ack	2026-09-23T18:15:20.288404631Z	21982	replica1	420	semisync-timeout-420	
client_ack	2026-09-23T18:15:20.312833923Z	22007	replica1	421	semisync-timeout-421	
client_ack	2026-09-23T18:15:20.338406423Z	22032	replica1	422	semisync-timeout-422	
client_ack	2026-09-23T18:15:20.363045839Z	22057	replica1	423	semisync-timeout-423	
client_ack	2026-09-23T18:15:20.386890506Z	22081	replica1	424	semisync-timeout-424	
client_ack	2026-09-23T18:15:20.409610923Z	22104	replica1	425	semisync-timeout-425	
client_ack	2026-09-23T18:15:20.432299465Z	22126	replica1	426	semisync-timeout-426	
client_ack	2026-09-23T18:15:20.456908215Z	22151	replica1	427	semisync-timeout-427	
client_ack	2026-09-23T18:15:20.480747173Z	22175	replica1	428	semisync-timeout-428	
client_ack	2026-09-23T18:15:20.505215298Z	22199	replica1	429	semisync-timeout-429	
client_ack	2026-09-23T18:15:20.532647631Z	22227	replica1	430	semisync-timeout-430	
client_ack	2026-09-23T18:15:20.561260256Z	22255	replica1	431	semisync-timeout-431	
client_ack	2026-09-23T18:15:20.589485631Z	22283	replica1	432	semisync-timeout-432	
client_ack	2026-09-23T18:15:20.616629673Z	22311	replica1	433	semisync-timeout-433	
client_ack	2026-09-23T18:15:20.641896965Z	22336	replica1	434	semisync-timeout-434	
client_ack	2026-09-23T18:15:20.670990256Z	22365	replica1	435	semisync-timeout-435	
client_ack	2026-09-23T18:15:20.696626631Z	22391	replica1	436	semisync-timeout-436	
client_ack	2026-09-23T18:15:20.720055881Z	22414	replica1	437	semisync-timeout-437	
client_ack	2026-09-23T18:15:20.744356631Z	22438	replica1	438	semisync-timeout-438	
client_ack	2026-09-23T18:15:20.776210090Z	22470	replica1	439	semisync-timeout-439	
client_ack	2026-09-23T18:15:20.807643756Z	22502	replica1	440	semisync-timeout-440	
client_ack	2026-09-23T18:15:20.833248590Z	22527	replica1	441	semisync-timeout-441	
client_ack	2026-09-23T18:15:20.861321590Z	22555	replica1	442	semisync-timeout-442	
client_ack	2026-09-23T18:15:20.889205465Z	22583	replica1	443	semisync-timeout-443	
client_ack	2026-09-23T18:15:20.914522756Z	22608	replica1	444	semisync-timeout-444	
client_ack	2026-09-23T18:15:20.939710590Z	22634	replica1	445	semisync-timeout-445	
client_ack	2026-09-23T18:15:20.967294131Z	22661	replica1	446	semisync-timeout-446	
client_ack	2026-09-23T18:15:20.995128840Z	22689	replica1	447	semisync-timeout-447	
client_ack	2026-09-23T18:15:21.018864506Z	22713	replica1	448	semisync-timeout-448	
client_ack	2026-09-23T18:15:21.045350006Z	22739	replica1	449	semisync-timeout-449	
client_ack	2026-09-23T18:15:21.071911673Z	22766	replica1	450	semisync-timeout-450	
client_ack	2026-09-23T18:15:21.097221798Z	22791	replica1	451	semisync-timeout-451	
client_ack	2026-09-23T18:15:21.121571840Z	22816	replica1	452	semisync-timeout-452	
client_ack	2026-09-23T18:15:21.148802798Z	22843	replica1	453	semisync-timeout-453	
client_ack	2026-09-23T18:15:21.174388048Z	22868	replica1	454	semisync-timeout-454	
client_ack	2026-09-23T18:15:21.200901840Z	22895	replica1	455	semisync-timeout-455	
client_ack	2026-09-23T18:15:21.226410215Z	22920	replica1	456	semisync-timeout-456	
client_ack	2026-09-23T18:15:21.255744257Z	22950	replica1	457	semisync-timeout-457	
workload_stopped	2026-09-23T18:15:21.276663173Z	22971	replica1	457		
